LAT,LON,YEAR,MO,DY,T2M_MAX,T2M_MIN,T2M,PRECTOT,QV2M,RH2M,PS,WS50M_RANGE,WS10M_RANGE,WS50M,WS10M,T2M_RANGE
52.22961,21.01811,2018,09,14,   17.40,   12.43,   14.82,    8.67,    8.72,   83.13,  100.53,    3.49,    2.86,    3.39,    2.61,    4.97
52.22961,21.01811,2018,09,15,   19.46,   11.91,   15.54,    1.03,    8.23,   74.91,  100.52,    7.58,    5.29,    4.52,    2.79,    7.55
52.22961,21.01811,2018,09,16,   20.31,    9.71,   14.72,    0.02,    6.70,   64.68,  100.97,    3.88,    2.46,    4.98,    3.30,   10.60
52.22961,21.01811,2018,09,17,   23.74,   10.20,   16.30,    0.00,    6.93,   60.31,  100.83,    3.64,    2.37,    4.52,    2.93,   13.54
52.22961,21.01811,2018,09,18,   26.09,   12.38,   18.87,    0.00,    9.23,   68.06,  100.59,    6.13,    2.42,    5.74,    3.46,   13.71
52.22961,21.01811,2018,09,19,   27.95,   14.31,   20.02,    0.00,    8.50,   58.34,  100.46,    3.34,    3.34,    6.40,    3.88,   13.64
52.22961,21.01811,2018,09,20,   29.01,   14.22,   20.92,    0.00,    9.10,   59.00,  100.47,    4.67,    1.58,    4.68,    2.81,   14.79
52.22961,21.01811,2018,09,21,   27.46,   13.60,   20.31,    0.00,    7.69,   51.53,   99.91,    5.93,    3.66,    7.47,    4.83,   13.86
52.22961,21.01811,2018,09,22,   18.85,    9.56,   13.90,    1.86,    6.41,   64.68,  100.13,    6.21,    6.12,    8.75,    6.24,    9.29
52.22961,21.01811,2018,09,23,   16.11,    9.24,   12.32,   23.60,    6.08,   67.79,   99.76,    7.42,    6.08,    6.78,    4.88,    6.87
52.22961,21.01811,2018,09,24,   12.45,    5.81,    9.13,   10.11,    6.10,   83.92,   99.61,    6.36,    5.27,   11.73,    9.00,    6.64
52.22961,21.01811,2018,09,25,   12.50,    2.59,    7.45,    0.16,    4.39,   69.02,  101.43,    5.01,    5.87,    8.70,    6.13,    9.91
52.22961,21.01811,2018,09,26,   12.44,    1.06,    7.80,    0.81,    3.91,   60.29,  101.77,    8.07,    6.36,    8.93,    6.09,   11.39
52.22961,21.01811,2018,09,27,   19.36,   10.05,   13.61,    0.20,    6.96,   72.06,  100.85,    4.96,    4.14,    9.87,    7.14,    9.31
52.22961,21.01811,2018,09,28,   18.83,    8.74,   13.17,    0.11,    6.86,   72.67,  100.27,    2.91,    4.00,    7.93,    5.49,   10.09
52.22961,21.01811,2018,09,29,   14.00,    4.51,    8.83,    0.01,    4.27,   61.04,  101.14,    5.43,    3.65,    4.09,    2.86,    9.48
52.22961,21.01811,2018,09,30,   15.44,    2.98,    8.50,    0.00,    3.87,   56.28,  100.80,    3.01,    3.35,    6.63,    4.04,   12.46
52.22961,21.01811,2018,10,01,   17.26,    2.62,    9.83,    0.00,    4.67,   61.41,   99.74,    3.73,    3.23,    5.18,    3.23,   14.64
52.22961,21.01811,2018,10,02,   13.07,    6.29,    8.53,    0.48,    5.14,   73.78,   99.76,    5.98,    4.92,    7.65,    5.39,    6.79
52.22961,21.01811,2018,10,03,   12.21,    5.50,    8.86,    1.52,    5.45,   76.35,   99.51,    6.88,    6.22,   12.96,    9.64,    6.71
52.22961,21.01811,2018,10,04,   12.81,    5.28,    7.98,    0.08,    4.97,   74.85,  100.85,    1.88,    3.83,    8.25,    5.62,    7.52
52.22961,21.01811,2018,10,05,   17.47,    6.36,   10.49,    0.03,    5.59,   71.35,  101.12,    3.49,    3.10,    6.60,    4.20,   11.11
52.22961,21.01811,2018,10,06,   20.32,    5.20,   12.08,    0.00,    5.86,   66.65,  100.29,    3.48,    3.43,    7.75,    4.60,   15.11
52.22961,21.01811,2018,10,07,   20.86,    7.36,   13.57,    0.21,    7.32,   75.17,   99.89,    6.19,    4.89,    7.85,    5.25,   13.49
52.22961,21.01811,2018,10,08,   14.30,    5.04,    8.94,    0.01,    4.90,   69.32,  100.98,    6.22,    3.70,    2.98,    2.00,    9.26
52.22961,21.01811,2018,10,09,   16.12,    3.55,    9.24,    0.00,    5.12,   71.13,  101.13,    3.53,    1.83,    3.99,    2.52,   12.58
52.22961,21.01811,2018,10,10,   18.96,    5.71,   11.11,    0.00,    6.09,   74.65,  101.31,    5.39,    1.92,    4.15,    2.42,   13.25
52.22961,21.01811,2018,10,11,   20.54,    6.15,   12.47,    0.04,    6.22,   69.72,  101.31,    4.61,    2.56,    7.19,    4.36,   14.39
52.22961,21.01811,2018,10,12,   21.42,    7.37,   12.99,    0.00,    6.49,   70.37,  101.44,    4.16,    2.63,    6.49,    3.90,   14.05
52.22961,21.01811,2018,10,13,   21.38,    6.99,   12.70,    0.03,    6.80,   75.21,  101.50,    5.61,    1.57,    5.80,    3.27,   14.39
52.22961,21.01811,2018,10,14,   20.38,    6.41,   12.16,    0.01,    6.13,   69.98,  101.13,    5.02,    2.48,    7.30,    4.48,   13.97
52.22961,21.01811,2018,10,15,   19.93,    5.91,   11.40,    0.00,    5.62,   67.30,  100.91,    5.35,    1.68,    6.59,    3.83,   14.02
52.22961,21.01811,2018,10,16,   19.84,    5.23,   11.11,    0.00,    5.35,   65.34,  100.83,    5.91,    2.41,    3.75,    2.26,   14.60
52.22961,21.01811,2018,10,17,   20.49,    7.02,   12.16,    0.00,    5.44,   61.89,  100.81,    3.96,    2.22,    4.39,    2.78,   13.47
52.22961,21.01811,2018,10,18,   19.83,    7.31,   12.45,    0.00,    5.95,   66.23,  100.53,    4.23,    2.00,    2.83,    1.86,   12.53
52.22961,21.01811,2018,10,19,   16.21,    5.47,    9.95,    0.02,    6.39,   84.18,  100.73,    2.68,    2.40,    4.56,    2.90,   10.74
52.22961,21.01811,2018,10,20,   12.49,    5.21,    8.15,    3.35,    5.82,   86.84,  101.00,    4.57,    2.34,    2.11,    1.28,    7.28
52.22961,21.01811,2018,10,21,   12.45,    4.51,    7.14,    0.24,    5.13,   82.18,  101.31,    2.46,    2.06,    3.42,    2.43,    7.95
52.22961,21.01811,2018,10,22,   11.73,    1.11,    6.55,    0.14,    4.95,   82.37,  101.02,    4.43,    3.21,    5.57,    3.80,   10.63
52.22961,21.01811,2018,10,23,    8.38,    3.48,    5.53,   15.01,    5.28,   92.74,   99.31,    9.68,    8.26,   11.80,    8.89,    4.91
52.22961,21.01811,2018,10,24,    8.18,    3.51,    6.09,    2.34,    4.54,   76.24,   98.56,    7.10,    5.86,   14.31,   10.74,    4.67
52.22961,21.01811,2018,10,25,   10.69,    0.79,    5.19,    4.53,    5.20,   93.20,   98.94,    6.59,    4.78,    9.96,    7.41,    9.90
52.22961,21.01811,2018,10,26,    9.65,    6.12,    7.23,    0.98,    5.40,   84.39,   99.27,    4.28,    4.64,    7.71,    5.20,    3.53
52.22961,21.01811,2018,10,27,   10.48,    4.65,    7.43,    0.10,    5.39,   82.83,   99.07,    2.85,    3.41,    7.73,    5.11,    5.82
52.22961,21.01811,2018,10,28,    5.97,    2.36,    3.92,    9.93,    4.65,   92.15,  100.06,    7.17,    6.33,    5.93,    4.33,    3.61
52.22961,21.01811,2018,10,29,   10.15,    2.45,    6.37,    8.34,    5.91,   98.39,   99.72,    6.21,    4.40,    7.41,    5.55,    7.70
52.22961,21.01811,2018,10,30,   19.51,   10.13,   13.70,    0.13,    8.53,   86.54,   99.55,    1.69,    2.94,   10.15,    6.97,    9.38
52.22961,21.01811,2018,10,31,   16.42,    6.61,   10.70,    0.00,    6.02,   75.44,  100.77,    8.24,    4.47,    5.32,    2.97,    9.81
52.22961,21.01811,2018,11,01,   15.68,    6.39,   10.41,    0.01,    6.61,   84.42,  100.81,    3.73,    3.21,    8.07,    5.30,    9.29
52.22961,21.01811,2018,11,02,   18.33,    9.90,   13.44,    0.04,    7.84,   82.01,  100.82,    6.66,    3.96,    4.52,    2.83,    8.43
52.22961,21.01811,2018,11,03,   10.47,    7.18,    9.04,    4.42,    6.68,   94.03,  101.28,    1.96,    2.78,    5.62,    3.68,    3.29
52.22961,21.01811,2018,11,04,   10.45,    6.42,    8.33,    0.42,    6.40,   94.41,  101.16,    2.21,    2.00,    6.28,    4.63,    4.04
52.22961,21.01811,2018,11,05,   14.94,    7.72,   10.00,    0.50,    7.22,   94.62,  100.69,    4.16,    1.42,    6.07,    3.73,    7.22
52.22961,21.01811,2018,11,06,   15.90,    6.79,    9.62,    0.05,    6.36,   85.48,  100.59,    5.75,    2.13,    6.43,    4.14,    9.11
52.22961,21.01811,2018,11,07,   12.36,    5.62,    7.76,    0.07,    5.98,   91.05,  100.50,    3.88,    1.94,    5.94,    3.93,    6.74
52.22961,21.01811,2018,11,08,   13.72,    5.57,    8.11,    0.05,    6.18,   92.02,  100.64,    3.24,    2.00,    2.30,    1.68,    8.14
52.22961,21.01811,2018,11,09,    9.36,    6.40,    7.39,    0.20,    6.25,   97.86,  100.62,    2.62,    2.03,    3.23,    2.23,    2.96
52.22961,21.01811,2018,11,10,    9.43,    5.48,    6.88,    0.17,    5.82,   93.95,  100.28,    2.46,    1.27,    4.17,    3.32,    3.95
52.22961,21.01811,2018,11,11,    6.43,    4.28,    5.30,    0.25,    5.26,   94.99,  100.41,    1.80,    2.07,    5.46,    4.18,    2.15
52.22961,21.01811,2018,11,12,   11.00,    4.37,    6.98,    0.13,    5.79,   93.47,  100.97,    5.20,    3.03,    5.66,    4.09,    6.62
52.22961,21.01811,2018,11,13,   12.17,    6.50,    8.74,    3.81,    6.33,   90.58,  100.83,    3.51,    3.18,    7.28,    5.30,    5.67
52.22961,21.01811,2018,11,14,    8.22,    5.03,    7.19,    1.62,    6.01,   95.84,  101.09,    3.68,    4.00,    7.77,    5.45,    3.19
52.22961,21.01811,2018,11,15,    9.27,    0.87,    5.18,    0.30,    5.08,   93.67,  101.75,    3.93,    1.60,    5.22,    3.38,    8.40
52.22961,21.01811,2018,11,16,    4.77,   -2.68,    0.64,    0.01,    3.49,   89.65,  102.49,    2.36,    2.13,    6.26,    3.60,    7.45
52.22961,21.01811,2018,11,17,    3.56,   -5.19,   -2.21,    0.00,    2.36,   74.73,  102.56,    3.11,    2.02,    4.97,    2.97,    8.75
52.22961,21.01811,2018,11,18,    1.09,   -3.88,   -0.90,    1.91,    3.07,   87.22,  101.35,    4.76,    2.67,    4.33,    2.80,    4.98
52.22961,21.01811,2018,11,19,    2.97,   -1.18,    0.72,    0.66,    3.68,   92.55,  101.07,    2.82,    2.61,    8.32,    5.90,    4.15
52.22961,21.01811,2018,11,20,    1.83,   -3.11,   -1.57,    0.01,    2.84,   84.65,  101.15,    2.31,    2.61,    8.52,    5.99,    4.94
52.22961,21.01811,2018,11,21,    1.09,   -4.00,   -2.33,    0.01,    2.64,   83.27,  101.17,    2.42,    3.82,    7.83,    5.45,    5.10
52.22961,21.01811,2018,11,22,    0.26,   -4.68,   -3.24,    0.00,    2.49,   83.94,  101.33,    3.40,    2.15,    4.34,    2.75,    4.94
52.22961,21.01811,2018,11,23,   -1.03,   -6.73,   -4.19,    0.04,    2.44,   88.59,  101.30,    2.27,    2.27,    4.07,    2.95,    5.70
52.22961,21.01811,2018,11,24,    1.86,   -5.08,   -1.19,    0.38,    3.36,   96.36,  100.32,    3.06,    2.70,    4.06,    2.77,    6.93
52.22961,21.01811,2018,11,25,    2.22,   -0.40,    0.54,    0.25,    3.86,   97.26,   99.97,    4.40,    2.07,    1.80,    1.14,    2.63
52.22961,21.01811,2018,11,26,    0.91,   -6.30,   -1.63,    0.11,    3.10,   91.70,   99.95,    1.54,    2.92,    6.20,    4.02,    7.21
52.22961,21.01811,2018,11,27,    0.75,   -7.42,   -3.77,    0.16,    2.75,   95.72,  100.47,    4.38,    1.18,    4.14,    2.43,    8.17
52.22961,21.01811,2018,11,28,    0.15,   -7.51,   -3.93,    0.04,    2.49,   88.94,  101.65,    3.95,    2.52,    4.81,    2.80,    7.66
52.22961,21.01811,2018,11,29,   -2.47,   -8.66,   -6.20,    0.02,    1.86,   79.11,  102.13,    5.82,    4.78,    9.37,    6.98,    6.19
52.22961,21.01811,2018,11,30,   -3.26,  -10.07,   -7.75,    0.00,    1.52,   72.46,  101.44,    2.07,    2.47,    9.57,    7.11,    6.81
52.22961,21.01811,2018,12,01,   -4.48,  -11.02,   -8.47,    0.02,    1.65,   82.36,  100.51,    5.17,    3.81,    4.87,    3.32,    6.55
52.22961,21.01811,2018,12,02,    2.50,   -6.01,   -1.16,    1.47,    3.18,   90.73,   99.82,    4.84,    3.81,    6.66,    4.49,    8.52
52.22961,21.01811,2018,12,03,    3.68,   -0.06,    1.70,    2.75,    4.22,   96.93,   98.99,    2.12,    1.81,    7.94,    5.32,    3.73
52.22961,21.01811,2018,12,04,    3.28,   -0.01,    1.95,    4.56,    4.36,   98.66,   99.44,    4.54,    3.45,    7.26,    4.50,    3.28
52.22961,21.01811,2018,12,05,    1.72,   -1.20,   -0.13,    0.24,    3.60,   96.28,  100.98,    5.90,    4.96,    7.33,    5.20,    2.92
52.22961,21.01811,2018,12,06,    0.69,   -1.63,   -0.95,    0.50,    3.35,   95.12,  100.97,    4.82,    4.10,    5.49,    3.98,    2.33
52.22961,21.01811,2018,12,07,    3.28,   -0.81,    1.53,    8.15,    4.18,   97.57,   99.48,    1.52,    2.28,    7.72,    5.06,    4.09
52.22961,21.01811,2018,12,08,    4.72,    0.06,    2.21,    6.54,    4.45,   98.25,   98.73,    3.88,    4.06,    9.21,    5.84,    4.67
52.22961,21.01811,2018,12,09,    4.63,   -0.33,    2.05,    3.54,    4.43,   98.36,   98.09,    2.60,    2.77,    8.90,    6.11,    4.95
52.22961,21.01811,2018,12,10,    3.83,   -0.28,    2.26,    3.37,    4.37,   96.09,   98.68,    3.47,    3.18,    8.39,    5.81,    4.11
52.22961,21.01811,2018,12,11,    2.34,   -1.49,   -0.09,    0.28,    3.67,   96.42,   99.60,    3.69,    2.99,    4.84,    2.93,    3.83
52.22961,21.01811,2018,12,12,    1.50,   -2.75,   -1.05,    0.43,    3.35,   95.27,  100.56,    2.03,    1.32,    5.13,    3.08,    4.25
52.22961,21.01811,2018,12,13,    0.91,   -2.23,   -1.19,    0.13,    3.14,   90.69,  100.84,    1.84,    1.99,    5.11,    3.41,    3.14
52.22961,21.01811,2018,12,14,    0.64,   -2.81,   -1.65,    0.17,    2.95,   88.19,  101.14,    0.96,    1.82,    4.63,    2.96,    3.45
52.22961,21.01811,2018,12,15,    1.16,   -2.66,   -1.55,    0.19,    2.95,   88.05,  101.39,    3.23,    2.63,    5.65,    3.53,    3.82
52.22961,21.01811,2018,12,16,   -1.38,   -4.58,   -2.65,    3.00,    2.81,   90.27,  100.65,    4.99,    4.63,    7.33,    5.08,    3.20
52.22961,21.01811,2018,12,17,   -0.09,   -5.44,   -3.20,    0.10,    2.64,   88.22,  100.78,    3.39,    1.89,    2.42,    1.51,    5.35
52.22961,21.01811,2018,12,18,   -1.36,   -6.94,   -4.92,    0.04,    2.31,   88.55,  101.43,    6.15,    3.61,    2.84,    1.82,    5.58
52.22961,21.01811,2018,12,19,   -3.33,   -7.51,   -5.93,    0.02,    2.12,   87.57,  101.31,    1.98,    2.43,    6.60,    4.84,    4.18
52.22961,21.01811,2018,12,20,   -3.03,   -7.00,   -4.84,    1.09,    2.28,   86.13,  100.60,    2.77,    2.54,    5.06,    3.77,    3.97
52.22961,21.01811,2018,12,21,    1.76,   -4.85,   -0.41,    3.70,    3.51,   94.79,   99.93,    3.66,    3.57,    7.08,    4.61,    6.61
52.22961,21.01811,2018,12,22,    4.15,    0.23,    1.90,    6.45,    4.28,   96.62,   98.68,    4.75,    4.43,   10.59,    7.49,    3.93
52.22961,21.01811,2018,12,23,    2.04,   -1.68,    0.16,    3.91,    3.69,   95.43,   99.81,    6.40,    5.87,    8.01,    5.71,    3.73
52.22961,21.01811,2018,12,24,    0.89,   -3.58,   -1.51,    1.18,    3.17,   92.67,   99.90,    4.49,    3.93,    8.14,    6.08,    4.47
52.22961,21.01811,2018,12,25,    1.09,   -5.55,   -1.64,    1.21,    3.24,   96.39,  100.58,    5.85,    4.60,    6.85,    4.89,    6.63
52.22961,21.01811,2018,12,26,    2.40,    0.28,    1.37,    1.22,    4.05,   96.62,  100.40,    3.33,    2.40,    9.79,    7.08,    2.11
52.22961,21.01811,2018,12,27,    3.18,   -0.28,    1.79,    5.23,    4.27,   98.79,  100.37,    4.27,    3.43,    8.13,    5.48,    3.46
52.22961,21.01811,2018,12,28,    3.49,    0.15,    2.38,    1.54,    4.44,   98.45,  100.29,    5.25,    3.55,    9.30,    6.55,    3.34
52.22961,21.01811,2018,12,29,    2.83,   -0.21,    1.07,    0.57,    4.09,   99.95,  100.78,    2.92,    2.24,    5.69,    3.27,    3.04
52.22961,21.01811,2018,12,30,    3.58,    1.54,    2.15,    2.71,    4.37,   98.28,  100.20,    2.67,    2.60,    6.21,    3.65,    2.04
52.22961,21.01811,2018,12,31,    2.94,   -1.08,    0.51,    1.05,    3.80,   96.84,  100.95,    5.12,    4.90,    7.94,    5.57,    4.02
52.22961,21.01811,2019,01,01,    4.37,   -1.55,    1.51,    3.54,    4.11,   96.29,   99.70,    7.22,    5.48,   10.98,    8.11,    5.92
52.22961,21.01811,2019,01,02,    1.06,   -1.41,    0.07,    4.14,    3.41,   88.28,   99.18,    6.42,    5.13,   12.59,    9.64,    2.47
52.22961,21.01811,2019,01,03,   -1.75,   -5.70,   -3.28,    0.10,    2.07,   69.50,  100.54,    7.00,    5.42,   11.16,    8.30,    3.95
52.22961,21.01811,2019,01,04,   -1.73,   -6.31,   -3.61,    1.47,    2.51,   86.50,  100.71,    2.86,    2.00,    6.54,    5.04,    4.58
52.22961,21.01811,2019,01,05,    1.38,   -5.23,   -1.18,    5.33,    3.23,   92.17,   99.62,    2.47,    2.37,    8.52,    6.18,    6.61
52.22961,21.01811,2019,01,06,   -3.76,   -9.39,   -6.15,    0.09,    1.96,   81.83,  100.74,    4.31,    3.46,    7.17,    4.93,    5.62
52.22961,21.01811,2019,01,07,   -4.57,  -10.05,   -7.77,    0.06,    1.81,   86.17,  101.25,    6.22,    3.99,    4.43,    3.20,    5.48
52.22961,21.01811,2019,01,08,   -1.02,   -8.68,   -4.42,    2.67,    2.55,   92.06,   99.07,    1.96,    2.21,    8.28,    6.23,    7.66
52.22961,21.01811,2019,01,09,   -2.55,   -8.37,   -4.39,    1.33,    2.53,   90.95,   98.85,    3.15,    2.51,    5.61,    4.12,    5.82
52.22961,21.01811,2019,01,10,   -6.30,  -12.42,   -9.77,    0.37,    1.44,   79.40,  100.24,    2.75,    1.83,    3.78,    2.89,    6.12
52.22961,21.01811,2019,01,11,   -2.47,  -13.10,   -8.14,    1.17,    1.87,   90.82,  100.04,   10.21,    7.40,    5.57,    4.15,   10.63
52.22961,21.01811,2019,01,12,    0.23,   -2.79,   -1.37,    0.87,    3.33,   95.75,   99.15,    2.42,    2.46,    8.12,    5.46,    3.01
52.22961,21.01811,2019,01,13,    1.13,    0.15,    0.60,    5.18,    3.96,   97.40,   97.90,    2.91,    2.83,    9.03,    6.50,    0.97
52.22961,21.01811,2019,01,14,    1.38,   -3.60,   -0.56,    3.05,    3.35,   89.03,   97.28,    5.41,    4.59,   11.81,    8.65,    4.99
52.22961,21.01811,2019,01,15,    0.95,   -2.79,   -1.10,    3.35,    3.23,   90.30,   98.49,    7.08,    6.33,   11.47,    8.42,    3.74
52.22961,21.01811,2019,01,16,    1.71,   -0.19,    1.27,    1.57,    4.14,   97.99,   98.91,   10.75,    8.50,    9.25,    6.23,    1.90
52.22961,21.01811,2019,01,17,    2.83,   -0.67,    0.95,    0.62,    3.89,   93.92,   98.65,    2.86,    2.59,    8.96,    6.00,    3.50
52.22961,21.01811,2019,01,18,    0.96,   -4.49,   -0.98,    0.63,    3.27,   91.54,   99.45,    3.90,    3.85,    9.34,    6.53,    5.45
52.22961,21.01811,2019,01,19,   -0.38,   -7.59,   -4.28,    0.07,    2.41,   87.46,  100.62,    3.90,    2.70,    5.55,    3.65,    7.21
52.22961,21.01811,2019,01,20,   -1.49,   -8.17,   -6.32,    0.05,    2.20,   92.88,  100.48,    3.81,    1.91,    3.69,    2.31,    6.68
52.22961,21.01811,2019,01,21,   -2.26,   -7.59,   -5.33,    0.21,    2.37,   93.16,  100.66,    0.89,    1.65,    5.42,    3.41,    5.33
52.22961,21.01811,2019,01,22,   -2.77,  -10.18,   -6.91,    0.05,    1.99,   87.98,  100.23,    3.89,    1.70,    4.71,    2.96,    7.41
52.22961,21.01811,2019,01,23,   -3.66,  -11.58,   -8.82,    0.02,    1.66,   84.55,   99.59,    2.32,    1.69,    6.78,    4.45,    7.92
52.22961,21.01811,2019,01,24,   -4.42,  -10.97,   -8.55,    0.06,    1.60,   80.13,  100.00,    2.14,    2.54,    7.18,    5.11,    6.55
52.22961,21.01811,2019,01,25,   -6.45,   -9.80,   -8.40,    3.39,    1.67,   82.22,   99.82,    6.45,    5.40,    5.56,    4.16,    3.36
52.22961,21.01811,2019,01,26,   -3.50,  -10.21,   -7.25,    0.15,    1.96,   87.88,   99.18,    2.67,    1.78,    4.60,    3.02,    6.70
52.22961,21.01811,2019,01,27,   -1.01,   -8.48,   -4.33,    0.69,    2.65,   94.30,   98.57,    6.38,    5.08,    7.62,    5.61,    7.48
52.22961,21.01811,2019,01,28,    1.57,   -6.35,   -2.06,    1.78,    3.07,   92.02,   98.14,    3.27,    3.04,    6.16,    4.01,    7.92
52.22961,21.01811,2019,01,29,    1.46,   -5.86,   -1.69,    0.75,    3.22,   94.45,   98.72,    3.52,    2.84,    6.66,    4.27,    7.32
52.22961,21.01811,2019,01,30,   -0.58,   -6.77,   -3.71,    1.15,    2.77,   94.67,   99.18,    7.16,    4.46,    4.98,    3.36,    6.20
52.22961,21.01811,2019,01,31,   -0.16,   -5.88,   -3.29,    1.43,    2.81,   93.22,   99.05,    4.05,    2.46,    4.03,    2.71,    5.72
52.22961,21.01811,2019,02,01,    0.41,   -6.07,   -2.72,    0.24,    2.93,   93.10,   99.11,    7.24,    4.94,    6.15,    4.26,    6.49
52.22961,21.01811,2019,02,02,    4.62,   -0.83,    2.22,    2.62,    4.30,   94.84,   98.72,    3.41,    3.63,   10.34,    7.07,    5.45
52.22961,21.01811,2019,02,03,    4.07,   -0.36,    1.58,    1.17,    4.19,   97.42,   99.38,    5.70,    3.38,    4.60,    2.90,    4.43
52.22961,21.01811,2019,02,04,    1.35,   -4.52,   -1.12,    5.18,    3.25,   93.41,  100.83,    9.02,    7.15,    6.03,    4.27,    5.87
52.22961,21.01811,2019,02,05,    1.66,   -4.53,   -1.90,    0.14,    2.91,   88.89,  101.33,    3.58,    3.01,    5.30,    3.45,    6.18
52.22961,21.01811,2019,02,06,    2.71,   -2.54,   -0.88,    0.17,    3.30,   93.41,  101.17,    3.60,    3.56,    6.65,    4.42,    5.25
52.22961,21.01811,2019,02,07,    3.93,   -3.95,   -0.84,    0.00,    2.98,   83.45,  100.45,    2.63,    2.62,    7.96,    4.99,    7.88
52.22961,21.01811,2019,02,08,    4.41,   -1.38,    0.32,    0.20,    3.66,   94.21,  100.30,    3.43,    2.33,    7.13,    4.36,    5.79
52.22961,21.01811,2019,02,09,    3.06,   -1.19,    0.61,    0.11,    3.70,   92.70,   99.81,    3.99,    3.08,    8.55,    6.06,    4.25
